Task ID,Device ID,Source Node,Destination Node,Success,Path,Latency,Task type,IP Allocation 
1346.0,66121.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0172262936629997,1.0,,GA
1347.0,63117.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0136975395231285,1.0,,GA
1348.0,31115.0,handan_man1,54,True,handan_man1-handan_edge1,1.016974782287175,1.0,,GA
1349.0,19629.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0231085991408937,1.0,,GA
1350.0,86651.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0159813576102055,1.0,,GA
1351.0,28833.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0281256466117346,1.0,,GA
1352.0,99353.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.01642594588203,1.0,,GA
1353.0,8741.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0370430848799355,1.0,,GA
1354.0,7408.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0369387039194151,1.0,,GA
1355.0,59500.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0140075846362147,1.0,,GA
1356.0,35237.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.0156503129602263,1.0,,GA
1357.0,88826.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0170876831564453,1.0,,GA
1358.0,73113.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.01644554422755,1.0,,GA
1359.0,93775.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0174385626520333,1.0,,GA
1360.0,12372.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.022794060410695,1.0,,GA
1361.0,78459.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0169011630646028,1.0,,GA
1362.0,75054.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0150010101648457,1.0,,GA
1363.0,28020.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0350559455705408,1.0,,GA
1364.0,36224.0,handan_man1,54,True,handan_man1-handan_edge1,1.0151099700529265,1.0,,GA
1365.0,11867.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0260956577646134,1.0,,GA
1366.0,50666.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.013693340400791,1.0,,GA
1367.0,89453.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0152238390687522,1.0,,GA
1368.0,365.0,beijing_man1,5,True,beijing_man1-beijing_core1-beijing_cloud1,11.042165184470141,1.0,,GA
1369.0,81778.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.015874833141268,1.0,,GA
1370.0,66331.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0171645870170583,1.0,,GA
1371.0,80966.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0136300642203124,1.0,,GA
1372.0,24052.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.031127869521816,1.0,,GA
1373.0,40109.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0142142459255592,1.0,,GA
1374.0,70322.0,handan_man1,54,True,handan_man1-handan_edge1,1.0151367083125402,1.0,,GA
1375.0,70812.0,handan_man1,54,True,handan_man1-handan_edge1,1.0167204810969577,1.0,,GA
1376.0,82647.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0163967366814777,1.0,,GA
1377.0,31879.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0141172748041838,1.0,,GA
1378.0,97196.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0167012055737799,1.0,,GA
1379.0,32863.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0162882530380486,1.0,,GA
1380.0,17252.0,beijing_man1,10,True,beijing_man1-beijing_edge4,6.040053614080058,1.0,,GA
1381.0,51043.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0144343967797929,1.0,,GA
1382.0,99365.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0174186714759836,1.0,,GA
1383.0,85703.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.015598523669619,1.0,,GA
1384.0,41290.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.0139081753196,1.0,,GA
1385.0,52486.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.013763481644914,1.0,,GA
1386.0,54337.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0136486437804217,1.0,,GA
1387.0,13685.0,zhangjiako_man1,39,True,zhangjiako_man1-zhangjiako_cloud,11.038917515648091,1.0,,GA
1388.0,62080.0,handan_man1,54,True,handan_man1-handan_edge1,1.0137627622987422,1.0,,GA
1389.0,97918.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0150937923034156,1.0,,GA
1390.0,77089.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0173530006297593,1.0,,GA
1391.0,75842.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0143506012392205,1.0,,GA
1392.0,70402.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.016991629629891,1.0,,GA
1393.0,56703.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.014265406568414,1.0,,GA
1394.0,89156.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0172036940660867,1.0,,GA
1395.0,72979.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0171551701859385,1.0,,GA
1396.0,86212.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0141844493775083,1.0,,GA
1397.0,32822.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0135209730948822,1.0,,GA
1398.0,90990.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0142016054402145,1.0,,GA
1399.0,78722.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.017162765961854,1.0,,GA
1400.0,16059.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0401494650221808,1.0,,GA
1401.0,61970.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0168647681493221,1.0,,GA
1402.0,23630.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.038295796297014,1.0,,GA
1403.0,11803.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0265012650902245,1.0,,GA
1404.0,48371.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0135503194337403,1.0,,GA
1405.0,61748.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0157109076696795,1.0,,GA
1406.0,84700.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0159294037988884,1.0,,GA
1407.0,74828.0,tianjin_man2,16,True,tianjin_man2-tianjin_core2-tianjin_cloud2,11.015751390482986,1.0,,GA
1408.0,4369.0,beijing_man1,9,True,beijing_man1-beijing_edge3,6.0421241245945625,1.0,,GA
1409.0,652.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.02347279208743,1.0,,GA
1410.0,65024.0,handan_man1,54,True,handan_man1-handan_edge1,1.0159133343605875,1.0,,GA
1411.0,20085.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0397241550181193,1.0,,GA
1412.0,34620.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0157256502404939,1.0,,GA
1413.0,39419.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.016572334452716,1.0,,GA
1414.0,74574.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0148204429325833,1.0,,GA
1415.0,82148.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.016228535441038,1.0,,GA
1416.0,23462.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0368814109125946,1.0,,GA
1417.0,59318.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0136009235970875,1.0,,GA
1418.0,479.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0289384611982189,1.0,,GA
1419.0,78880.0,handan_man2,55,True,handan_man2-handan_edge2,1.0150693100475208,1.0,,GA
1420.0,72182.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0161982412960306,1.0,,GA
1421.0,58832.0,handan_man1,54,True,handan_man1-handan_edge1,1.0135639766970774,1.0,,GA
1422.0,79149.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.01676369396437,1.0,,GA
1423.0,86723.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0142229833536136,1.0,,GA
1424.0,65929.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.016193355464077,1.0,,GA
1425.0,8236.0,qhd_man2,53,True,qhd_man2-qhd_edge2,1.0227983171899246,1.0,,GA
1426.0,47681.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0138461750190315,1.0,,GA
1427.0,98937.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.01683032715073,1.0,,GA
1428.0,86179.0,beijing_man1,6,True,beijing_man1-beijing_core2-beijing_cloud2,11.016172231131286,1.0,,GA
1429.0,83514.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.0159190963260845,1.0,,GA
1430.0,4027.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0348217266266166,1.0,,GA
1431.0,86499.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0136010993187379,1.0,,GA
1432.0,26957.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0388784535181461,1.0,,GA
1433.0,51868.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.013702844244633,1.0,,GA
1434.0,36461.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.013906985748162,1.0,,GA
1435.0,58401.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0138345403925157,1.0,,GA
1436.0,64489.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.0156073013513573,1.0,,GA
1437.0,48513.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0136949077529938,1.0,,GA
1438.0,80456.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0135266809695451,1.0,,GA
1439.0,28351.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0277920271440633,1.0,,GA
1440.0,65375.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0166065846872865,1.0,,GA
1441.0,68607.0,tianjin_man1,17,True,tianjin_man1-tianjin_edge1,1.0169967002559916,1.0,,GA
1442.0,19948.0,handan_man1,54,True,handan_man1-handan_edge1,1.0248035178577275,1.0,,GA
1443.0,16538.0,tianjin_man2,15,True,tianjin_man2-tianjin_core1-tianjin_cloud1,11.038762819982994,1.0,,GA
1444.0,81983.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0153794712185578,1.0,,GA
1445.0,75102.0,beijing_man1,10,True,beijing_man1-beijing_edge4,6.017070137753697,1.0,,GA
1446.0,74077.0,beijing_man1,9,True,beijing_man1-beijing_edge3,6.01554762029079,1.0,,GA
1447.0,97605.0,langfang_man2,67,True,langfang_man2-langfang_edge2,1.0169853870354377,1.0,,GA
1448.0,77664.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0145309110649536,1.0,,GA
1449.0,41355.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0140637748647752,1.0,,GA
1450.0,47624.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0137576796941257,1.0,,GA
1451.0,35398.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0156754765137557,1.0,,GA
1452.0,5859.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.022685103974003,1.0,,GA
1453.0,76363.0,tianjin_man2,17,True,tianjin_man2-tianjin_edge1,6.017367841128847,1.0,,GA
1454.0,29398.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0392491892430558,1.0,,GA
1455.0,97906.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.017451508825201,1.0,,GA
1456.0,67059.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0138717185648674,1.0,,GA
1457.0,49319.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0142502993529612,1.0,,GA
1458.0,88245.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0145930501406637,1.0,,GA
1459.0,40946.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0142960912450947,1.0,,GA
1460.0,55245.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.013634342061423,1.0,,GA
1461.0,35655.0,zhangjiako_man2,61,True,zhangjiako_man2-zhangjiako_edge2,1.0156872892841236,1.0,,GA
1462.0,77857.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0162361817888013,1.0,,GA
1463.0,62950.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0172752879266669,1.0,,GA
1464.0,61162.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.014807567437745,1.0,,GA
1465.0,79954.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.015080464668433,1.0,,GA
1466.0,513.0,handan_man1,54,True,handan_man1-handan_edge1,1.0305670269939322,1.0,,GA
1467.0,93151.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.016424294164619,1.0,,GA
1468.0,87056.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0168974746695298,1.0,,GA
1469.0,68852.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0153173689839956,1.0,,GA
1470.0,45658.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0137842666929855,1.0,,GA
1471.0,65312.0,handan_man1,54,True,handan_man1-handan_edge1,1.014307778350136,1.0,,GA
1472.0,52201.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.01409377319954,1.0,,GA
1473.0,60220.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0149729310748974,1.0,,GA
1474.0,14852.0,handan_man1,54,True,handan_man1-handan_edge1,1.0333897070998677,1.0,,GA
1475.0,36179.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.014413445075137,1.0,,GA
1476.0,47702.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0135557006053333,1.0,,GA
1477.0,19748.0,beijing_man2,5,True,beijing_man2-beijing_core1-beijing_cloud1,11.03579622602571,1.0,,GA
1478.0,76730.0,handan_man1,54,True,handan_man1-handan_edge1,1.0157782262094175,1.0,,GA
1479.0,72296.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0170704098784096,1.0,,GA
1480.0,32940.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0149737312195433,1.0,,GA
1481.0,30686.0,handan_man1,54,True,handan_man1-handan_edge1,1.016013125869437,1.0,,GA
1482.0,12492.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0320857887128976,1.0,,GA
1483.0,68979.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0165621601550316,1.0,,GA
1484.0,1052.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.04247303695548,1.0,,GA
1485.0,30841.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0157882898173518,1.0,,GA
1486.0,90450.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.013795964134788,1.0,,GA
1487.0,99265.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0172343697734505,1.0,,GA
1488.0,68012.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0165426473855645,1.0,,GA
1489.0,52699.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0140547486932712,1.0,,GA
1490.0,27593.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.0314819147352552,1.0,,GA
1491.0,38995.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0135750616837094,1.0,,GA
1492.0,70173.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.015809656379376,1.0,,GA
1493.0,16764.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.022971859562803,1.0,,GA
1494.0,36276.0,handan_man2,55,True,handan_man2-handan_edge2,1.017473901787927,1.0,,GA
1495.0,8535.0,qhd_man2,53,True,qhd_man2-qhd_edge2,1.0307301079336466,1.0,,GA
1496.0,92571.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0144022980105323,1.0,,GA
1497.0,2548.0,xingtai_man1,57,True,xingtai_man1-xingtai_edge2,11.041334705714743,1.0,,GA
1498.0,93653.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0154377594146546,1.0,,GA
1499.0,88564.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.016731165877288,1.0,,GA
1500.0,92815.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.014533228701145,1.0,,GA
1501.0,66116.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0171875242037103,1.0,,GA
1502.0,71116.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0174988259940592,1.0,,GA
1503.0,79275.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0158951927627613,1.0,,GA
1504.0,59925.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0144218054701473,1.0,,GA
1505.0,30634.0,handan_man1,54,True,handan_man1-handan_edge1,1.0164131269209153,1.0,,GA
1506.0,14336.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0397811421015681,1.0,,GA
1507.0,81290.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0138823885124197,1.0,,GA
1508.0,54435.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0139114624533452,1.0,,GA
1509.0,16875.0,beijing_man2,10,True,beijing_man2-beijing_edge4,6.031073422283908,1.0,,GA
1510.0,35232.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.015953749289415,1.0,,GA
1511.0,14970.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.0238393207215324,1.0,,GA
1512.0,75139.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.013505688948598,1.0,,GA
1513.0,94355.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0169188661075441,1.0,,GA
1514.0,86547.0,beijing_man1,9,True,beijing_man1-beijing_edge3,6.017308709980078,1.0,,GA
1515.0,9178.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0313577297353103,1.0,,GA
1516.0,12791.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0246399011322966,1.0,,GA
1517.0,42060.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0135939611710651,1.0,,GA
1518.0,56711.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.014368103390577,1.0,,GA
1519.0,86472.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0144828463996274,1.0,,GA
1520.0,34532.0,hengshui_man1,68,True,hengshui_man1-hengshui_edge1,1.0153367778192675,1.0,,GA
1521.0,85131.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0136189458053158,1.0,,GA
1522.0,97236.0,langfang_man2,67,True,langfang_man2-langfang_edge2,1.0161625228659577,1.0,,GA
1523.0,98992.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0174388978094338,1.0,,GA
1524.0,90981.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0147059437432038,1.0,,GA
1525.0,76453.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.015338850473313,1.0,,GA
1526.0,74076.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0172808453023103,1.0,,GA
1527.0,13460.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0344070791658777,1.0,,GA
1528.0,71644.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0138596556176032,1.0,,GA
1529.0,5280.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.040577994877789,1.0,,GA
1530.0,78635.0,handan_man1,54,True,handan_man1-handan_edge1,1.0137446121483717,1.0,,GA
1531.0,57821.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.013929017291795,1.0,,GA
1532.0,68972.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0144659454685108,1.0,,GA
1533.0,22786.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.037278592493378,1.0,,GA
1534.0,28849.0,tianjin_man2,17,True,tianjin_man2-tianjin_edge1,6.035357218299918,1.0,,GA
1535.0,17423.0,shijiangzhuang_man1,49,True,shijiangzhuang_man1-shijiangzhuang_edge2,11.029362729306802,1.0,,GA
1536.0,74123.0,tianjin_man2,16,True,tianjin_man2-tianjin_core2-tianjin_cloud2,11.014668754106218,1.0,,GA
1537.0,89857.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0155333511223485,1.0,,GA
1538.0,42034.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0138370794051315,1.0,,GA
1539.0,75049.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0166881926970341,1.0,,GA
1540.0,16192.0,qhd_man2,53,True,qhd_man2-qhd_edge2,1.0294126391287133,1.0,,GA
1541.0,21666.0,baoding_man1,36,True,baoding_man1-baoding_cloud,11.041074545538471,1.0,,GA
1542.0,28695.0,hengshui_man1,68,True,hengshui_man1-hengshui_edge1,1.0319814531067555,1.0,,GA
1543.0,31581.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0145925742511464,1.0,,GA
1544.0,24954.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.032942782007609,1.0,,GA
1545.0,21328.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.0363058302067545,1.0,,GA
1546.0,86198.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0154480034629447,1.0,,GA
1547.0,6109.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.029294085937571,1.0,,GA
1548.0,62373.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0151990797157417,1.0,,GA
1549.0,41094.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0138158947190619,1.0,,GA
1550.0,69564.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0151001757621705,1.0,,GA
1551.0,65407.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0150662690314236,1.0,,GA
1552.0,68743.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0164653520778908,1.0,,GA
1553.0,9589.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.0343464939039193,1.0,,GA
1554.0,43865.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0136731055498291,1.0,,GA
1555.0,13663.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0378450232969414,1.0,,GA
1556.0,91881.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.015419223549907,1.0,,GA
1557.0,58093.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0136661086084704,1.0,,GA
1558.0,68064.0,handan_man1,54,True,handan_man1-handan_edge1,1.0173749830477747,1.0,,GA
1559.0,78255.0,handan_man2,55,True,handan_man2-handan_edge2,1.0153587329628195,1.0,,GA
1560.0,69225.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0162381046504467,1.0,,GA
1561.0,35032.0,chengde_man2,63,True,chengde_man2-chengde_edge2,1.0138558871946362,1.0,,GA
1562.0,29624.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.037129509154544,1.0,,GA
1563.0,69730.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0151765929118386,1.0,,GA
1564.0,74047.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0155260867278995,1.0,,GA
1565.0,73443.0,tianjin_man2,15,True,tianjin_man2-tianjin_core1-tianjin_cloud1,11.016187577623219,1.0,,GA
1566.0,12788.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0324769109750545,1.0,,GA
1567.0,33245.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0142170412646163,1.0,,GA
1568.0,77788.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0167676600398436,1.0,,GA
1569.0,30298.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0135213623401123,1.0,,GA
1570.0,46641.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0135473735708003,1.0,,GA
1571.0,67970.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0158510791674469,1.0,,GA
1572.0,44318.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0141647006154804,1.0,,GA
1573.0,99825.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0161544204083317,1.0,,GA
1574.0,63075.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0169328066058614,1.0,,GA
1575.0,29048.0,handan_man1,54,True,handan_man1-handan_edge1,1.0417680575565877,1.0,,GA
1576.0,84214.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.0164587484799472,1.0,,GA
1577.0,22107.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.0390916770418477,1.0,,GA
1578.0,68477.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.015942448044049,1.0,,GA
1579.0,28573.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0225809789474007,1.0,,GA
1580.0,74515.0,handan_man1,54,True,handan_man1-handan_edge1,1.0169070721775215,1.0,,GA
1581.0,94214.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.01498123327765,1.0,,GA
1582.0,52845.0,handan_man1,54,True,handan_man1-handan_edge1,1.013511234401372,1.0,,GA
1583.0,58637.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.014149553659977,1.0,,GA
1584.0,60688.0,handan_man1,54,True,handan_man1-handan_edge1,1.0137224983338549,1.0,,GA
1585.0,7117.0,handan_man1,54,True,handan_man1-handan_edge1,1.03952090892652,1.0,,GA
1586.0,47307.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0140935692152095,1.0,,GA
1587.0,52899.0,handan_man1,54,True,handan_man1-handan_edge1,1.0141196363044125,1.0,,GA
1588.0,66354.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0172661697333631,1.0,,GA
1589.0,39713.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.014360917059117,1.0,,GA
1590.0,86585.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0143170979134204,1.0,,GA
1591.0,42115.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0143996861108628,1.0,,GA
1592.0,83616.0,tianjin_man2,17,True,tianjin_man2-tianjin_edge1,6.016147585690769,1.0,,GA
1593.0,44460.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0136961197094012,1.0,,GA
1594.0,93049.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0157408994498514,1.0,,GA
1595.0,13264.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0371802116530136,1.0,,GA
